,text_data,source,best_key_word,category,label
54,a support positive economic social and environmental links between urban peri urban and rural areas by strengthening national and regional development planning,https://www.un.org/sustainabledevelopment/cities,regional development,Goal 11: Sustainable Cities and Communities,11
55,b by substantially increase the number of cities and human settlements adopting and implementing integrated policies and plans towards inclusion resource efficiency mitigation and adaptation to climate change resilience to disasters and develop and implement in line with the sendai framework for disaster risk reduction holistic disaster risk management at all levels,https://www.un.org/sustainabledevelopment/cities,disaster risk,Goal 11: Sustainable Cities and Communities,11
56,c support least developed countries including through financial and technical assistance in building sustainable and resilient buildings utilizing local materials,https://www.un.org/sustainabledevelopment/cities,resilient buildings,Goal 11: Sustainable Cities and Communities,11
57,un environment programme cities investing in energy and resource efficiency,https://www.un.org/sustainabledevelopment/cities,investing energy,Goal 11: Sustainable Cities and Communities,11
58,un environment programme cities and climate change,https://www.un.org/sustainabledevelopment/cities,cities climate,Goal 11: Sustainable Cities and Communities,11
59,the united nations conference on housing and sustainable urban development took place in quito ecuador from october and was the first un global summit on urbanization since the adoption of the agenda for sustainable development,https://www.un.org/sustainabledevelopment/cities,summit urbanization,Goal 11: Sustainable Cities and Communities,11
60,habitat iii offered a unique opportunity to discuss the important challenges of how cities towns and village can be planned and managed in order to fulfill their role as drivers of sustainable development and how they can shape the implementation of the sustainable development goals and the paris agreement on climate change,https://www.un.org/sustainabledevelopment/cities,habitat iii,Goal 11: Sustainable Cities and Communities,11
61,in quito world leaders adopted the new urban agenda which set global standards of achievement in sustainable urban development rethinking the way we build manage and live in cities through drawing together cooperation with committed partners relevant stakeholders and urban actors at all levels of government as well as the civil society and private sector,https://www.un.org/sustainabledevelopment/cities,urban agenda,Goal 11: Sustainable Cities and Communities,11
62,promoting sustainable businessruna a t jan as the world economic forum opens in davos switzerland united nations global compact encourages economic leaders to integrate sustainable development in their business models,https://www.un.org/sustainabledevelopment/cities,sustainable businessruna,Goal 11: Sustainable Cities and Communities,11
63,safe spaces offer security and dignity for youth and help make the world better for all guterres,https://www.un.org/sustainabledevelopment/cities,safe spaces,Goal 11: Sustainable Cities and Communities,11
64,safe spaces offer security and dignity for youth and help make the world better for all guterresmartin t aug the world s young people need safe spaces both physical and digital where they can freely express their views and pursue their dreams was the core message of united nations secretary general ant nio guterres to mark ,https://www.un.org/sustainabledevelopment/cities,safe spaces,Goal 11: Sustainable Cities and Communities,11
65,un forum spotlights cities where struggle for sustainability will be won or lost ,https://www.un.org/sustainabledevelopment/cities,struggle sustainability,Goal 11: Sustainable Cities and Communities,11
66,un forum spotlights cities where struggle for sustainability will be won or lost martin t jul although cities are often characterized by stark socioeconomic inequalities and poor environmental conditions they also offer growth and development potential making them central to the agenda for sustainable development and a main focus ,https://www.un.org/sustainabledevelopment/cities,struggle sustainability,Goal 11: Sustainable Cities and Communities,11
67,read moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread more ,https://www.un.org/sustainabledevelopment/cities,moreread moreread,Goal 11: Sustainable Cities and Communities,11
68,sdg resources across the unsustainable development knowledge platform,https://www.un.org/sustainabledevelopment/cities,sdg resources,Goal 11: Sustainable Cities and Communities,11
69, un newsasia is warming twice as fast as the rest of the worldpower of football inspires team effort towards development goalsfrom himalayan melt to drowning shores children lead the climate fightun ocean summit in nice closes with wave of commitments ,https://www.un.org/sustainabledevelopment/cities,newsasia warming,Goal 11: Sustainable Cities and Communities,11
0,sustainable cities and human settlements department of economic and social affairs,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable cities,Goal 11: Sustainable Cities and Communities,11
1, sorry you need to enable javascript to visit this website,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,visit website,Goal 11: Sustainable Cities and Communities,11
2,un conferences and high level events related to sustainable development,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,conferences,Goal 11: Sustainable Cities and Communities,11
3,multi stakeholder forum on science technology and innovation for the sdgs,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,innovation sdgs,Goal 11: Sustainable Cities and Communities,11
4,second committee of the un general assembly,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,second committee,Goal 11: Sustainable Cities and Communities,11
5, th international conference on small island developing states,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,island developing,Goal 11: Sustainable Cities and Communities,11
6,faq about the submission of voluntary commitments sdg actions,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,commitments sdg,Goal 11: Sustainable Cities and Communities,11
7,cities are hubs for ideas commerce culture science productivity social human and economic development,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,cities hubs,Goal 11: Sustainable Cities and Communities,11
8, urban planning transport systems water sanitation waste management disaster risk reduction access to information education and capacity building are all relevant issues to sustainable urban development,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable urban,Goal 11: Sustainable Cities and Communities,11
9,in for the first time in history the global urban population outnumbered the rural population,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,rural population,Goal 11: Sustainable Cities and Communities,11
10, this milestone marked the advent of a new urban millennium and by it is expected that two thirds of the world population will be living in urban areas,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urban millennium,Goal 11: Sustainable Cities and Communities,11
11, with more than half of humankind living in cities and the number of urban residents growing by nearly million every year it is estimated that urban areas account for per cent of the world s gross domestic product and has therefore generated economic growth and prosperity for many,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,estimated urban,Goal 11: Sustainable Cities and Communities,11
12,given the importance of this topic to global development efforts recent movements pushing to address sustainable development from an urban perspective have taken place throughout the world,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
13, results from this movement can be seen in the inclusion of a stand alone goal on cities and urban development in the agenda sustainable development goal make cities and human settlements inclusive safe resilient and sustainable ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
14, there is also recognition of the cross cutting nature of urban issues which have an impact on a number of other sustainable development goals including sdgs and among others,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
15, un habitat s complementary new urban agenda adopted as the outcome document from the habitat iii conference in seeks to offer national and local guidelines on the growth and development of cities through ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,habitat iii,Goal 11: Sustainable Cities and Communities,11
16,prior to the adoption of the agenda millennium development goal target made a call for efforts to achieve a significant improvement in the lives of at least million slum dwellers by ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,2030 agenda,Goal 11: Sustainable Cities and Communities,11
17,sustainable human settlements development was also discussed at the second and third sessions of the commission on sustainable development,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
18, promoting sustainable human settlements development is the subject of chapter of agenda which calls for providing adequate shelter for all improving human settlements management promoting sustainable land use planning and management promoting the integrated provision of environmental infrastructure water sanitation drainage and solid waste management promoting sustainable energy and transport systems in human settlements promoting human settlements planning and management in disaster prone areas promoting sustainable construction industry activities and promoting human resource development and capacity building for human settlements development,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,settlements development,Goal 11: Sustainable Cities and Communities,11
19,paragraph of the agenda calls on major groups and other stakeholders including local authorities to report on their contribution to the implementation of the agenda,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,implementation agenda,Goal 11: Sustainable Cities and Communities,11
20, local and regional governments have a wealth of valuable experience in the localization of the agenda where they provide leadership in the mobilization of a wide range of stakeholders the facilitation of bottom up and inclusive processes and the formation of multi stakeholder partnerships,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,stakeholder partnerships,Goal 11: Sustainable Cities and Communities,11
21,jingzhou sustainable development strategies for a heritage rich city the endeavor of jingzhou,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,jingzhou sustainable,Goal 11: Sustainable Cities and Communities,11
22,in the the hinterland of jianghan plain,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,jianghan plain,Goal 11: Sustainable Cities and Communities,11
23,and geometric center of china like a,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,center china,Goal 11: Sustainable Cities and Communities,11
24,urbanization and climate change in small island developing states,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urbanization climate,Goal 11: Sustainable Cities and Communities,11
25,the purpose of this briefing paper is to provide a contextual understanding of the challenges and opportunities of climate change in relation to human settlements in small island developing states sids ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,island developing,Goal 11: Sustainable Cities and Communities,11
26, it is also an attempt at collecting initial thoughts in response to the call of small island de,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,initial thoughts,Goal 11: Sustainable Cities and Communities,11
27,transforming our world the agenda for sustainable development,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
28,this agenda is a plan of action for people planet and prosperity,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,agenda plan,Goal 11: Sustainable Cities and Communities,11
29, it also seeks to strengthen universal peace in larger freedom we recognize that eradicating poverty in all its forms and dimensions including extreme poverty is the greatest global challenge and an indispensable requirement for su,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,eradicating poverty,Goal 11: Sustainable Cities and Communities,11
30,un habitat global activities report ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,habitat global,Goal 11: Sustainable Cities and Communities,11
31,over the past two years un habitat has engaged in developing global norms and supporting innovative models to assist national governments and local authorities increasing their knowledge on sustainable urbanization as well as improving national and local policies on housing and urban development,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,habitat engaged,Goal 11: Sustainable Cities and Communities,11
32,the challenge of local government financiang in developing countries,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,government financiang,Goal 11: Sustainable Cities and Communities,11
33,cities are assets solutions and drivers of economic and social development,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,cities assets,Goal 11: Sustainable Cities and Communities,11
34, cities possess huge untapped economic potential that can and should be leveraged to create wealth and economic opportunities for all,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,cities possess,Goal 11: Sustainable Cities and Communities,11
35, this requires good urban planning that supports urban compactness integration and conne,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urban planning,Goal 11: Sustainable Cities and Communities,11
36,open working group proposal for sustainable development goals,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,proposal sustainable,Goal 11: Sustainable Cities and Communities,11
37,the outcome document of the united nations conference on sustainable development entitled the future we want inter alia set out a mandate to establish an open working group to develop a set of sustainable development goals for consideration and appropriate action by the general assembly at its ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
38,state of the world s cities harmonious cities,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,harmonious cities,Goal 11: Sustainable Cities and Communities,11
39,half of humanity now lives in cities and within two decades nearly per cent of the world s people will be urban dwellers,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urban dwellers,Goal 11: Sustainable Cities and Communities,11
40, urban growth is most rapid in the developing world where cities gain an average of million residents every month,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urban growth,Goal 11: Sustainable Cities and Communities,11
41, as cities grow in size and population harmony among the,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,cities grow,Goal 11: Sustainable Cities and Communities,11
42,sustainable resource efficient cities making it happen,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,efficient cities,Goal 11: Sustainable Cities and Communities,11
43,currently over half of the world s population resides in cities,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,world population,Goal 11: Sustainable Cities and Communities,11
44, this urbanization trend is expected to continue and more than per cent of humanity is expected to live cities by ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urbanization trend,Goal 11: Sustainable Cities and Communities,11
45, the conditions for city dwellers depend not only on how urbanization is planned and managed but also how cities ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urbanization planned,Goal 11: Sustainable Cities and Communities,11
46,cities and biodiversity outlook action and policy,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,cities biodiversity,Goal 11: Sustainable Cities and Communities,11
47,cbo action and policy provides the summary of a global assessment of the links between urbanization biodiversity and ecosystem services,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urbanization biodiversity,Goal 11: Sustainable Cities and Communities,11
48, drawing on contributions from more than scientists and policy makers from around the world it summarizes how urbanization affects biodiversity and ecosyst,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,affects biodiversity,Goal 11: Sustainable Cities and Communities,11
49,sometimes it takes just one human being to tip the scales and change the course of history,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,scales change,Goal 11: Sustainable Cities and Communities,11
50, at some point in the year that human being will either move to a city or be born in one,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,human city,Goal 11: Sustainable Cities and Communities,11
51, the event itself will go unnoticed but demographers watching urban trends will mark it as the moment when the wor,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urban trends,Goal 11: Sustainable Cities and Communities,11
52,in the world reaches an invisible but momentous milestone for the first time in history more than half its human population ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,2008 world,Goal 11: Sustainable Cities and Communities,11
53, billion people will be living in urban areas,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,billion people,Goal 11: Sustainable Cities and Communities,11
54, by this is expected to swell to almost billion,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,swell billion,Goal 11: Sustainable Cities and Communities,11
55, many of the new urbanites will be poor,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,urbanites poor,Goal 11: Sustainable Cities and Communities,11
56,with the deadline for the mdgs on the horizon progress can be reported in most areas despite the impact of the global economic and financial crisis,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,deadline mdgs,Goal 11: Sustainable Cities and Communities,11
57, several important targets have or will be met by assuming continued commitment by national governments the international community civil soci,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,important targets,Goal 11: Sustainable Cities and Communities,11
58,during the united nations general assembly high level week in september heads of state and government will gather at the united nations headquarters in new york to review the implementation of the agenda for sustainable development and the sustainable development goals sdgs ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,2030 agenda,Goal 11: Sustainable Cities and Communities,11
59,session sdg progress challenges lessons learned and tools for sustainable transformation of cities,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,transformation cities,Goal 11: Sustainable Cities and Communities,11
60,sdg progress challenges lessons learned and tools for sustainable transformation of cities,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,transformation cities,Goal 11: Sustainable Cities and Communities,11
61,session building sustainable cities harnessing the potential of local communities to withstand crises,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable cities,Goal 11: Sustainable Cities and Communities,11
62,building sustainable cities harnessing the potential of local communities to withstand crises,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable cities,Goal 11: Sustainable Cities and Communities,11
63, swiss agency for development and cooperation sdc ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,swiss agency,Goal 11: Sustainable Cities and Communities,11
64,the united nations high level political forum on sustainable development hlpf in was held from july under the auspices of the economic and social council,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
65, this includes the three day ministerial segment of the forum from july as part of the hi,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,ministerial segment,Goal 11: Sustainable Cities and Communities,11
66,clean energy technologies to meet sdgs in small island states,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,clean energy,Goal 11: Sustainable Cities and Communities,11
67,this virtual event will provide a platform for knowledge exchange and collaboration among experts in the field of sustainable energy and island communities,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,knowledge exchange,Goal 11: Sustainable Cities and Communities,11
68, it will explore innovative technologies best practices and policy frameworks for promoting sustainable energy transitions in islands,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable energy,Goal 11: Sustainable Cities and Communities,11
69,expert group meeting on sdg sustainable cities and its interlinkages with other sdgs february bilbao spain,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,meeting sdg,Goal 11: Sustainable Cities and Communities,11
70,in preparation for the review of sdg and its role in advancing sustainable development across the agenda nbsp the division for sustainable development goals of the un department of economic and social affairs un desa dsdg united nations human settlements programme un habitat and th,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
71,expert group meetings on hlpf thematic review,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,hlpf thematic,Goal 11: Sustainable Cities and Communities,11
72,the theme of the high level political forum on sustainable development hlpf is accelerating the recovery from the coronavirus disease covid and the full implementation of the agenda for sustainable development at all levels ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
73, the hlpf will have an in depth review of sustainabl,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,review sustainabl,Goal 11: Sustainable Cities and Communities,11
74,voluntary local review series institutional arrangements for sdg implementation,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sdg implementation,Goal 11: Sustainable Cities and Communities,11
75,the division for sustainable development goals dsdg of the united nations department for economic and social affairs desa is continuing its voluntary local review series with a workshop that focuses on the institutional arrangements local regional and national governments have put in place to c,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,sustainable development,Goal 11: Sustainable Cities and Communities,11
76,vnr lab enhancing the dialogue between the voluntary national reviews vnrs and the voluntary local reviews vlrs ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,vnrs voluntary,Goal 11: Sustainable Cities and Communities,11
77,in recent years the voluntary local reviews modelled after the vnrs and conducted by cities and regions have picked up considerable momentum,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,local reviews,Goal 11: Sustainable Cities and Communities,11
78, this lab will showcase how vnr countries have used these vlrs in their own review process,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,vlrs review,Goal 11: Sustainable Cities and Communities,11
79, it will also reflect how these reviews at two levels can be,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,reviews levels,Goal 11: Sustainable Cities and Communities,11
80,vnr lab multi level governance and subnational reporting on vnrs and vlrs,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,reporting vnrs,Goal 11: Sustainable Cities and Communities,11
81,programme voluntary local review series institutional arrangements for ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,programme voluntary,Goal 11: Sustainable Cities and Communities,11
82,the implementation of the united nations sustainable development goals in mannheim ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,nations sustainable,Goal 11: Sustainable Cities and Communities,11
83,programme voluntary local review series institutional arrangements for ,https://sdgs.un.org/topics/sustainable-cities-and-human-settlements,programme voluntary,Goal 11: Sustainable Cities and Communities,11
