,text_data,source,best_key_word,category,label
37, develop quality reliable sustainable and resilient infrastructure including regional and transborder infrastructure to support economic development and human well being with a focus on affordable and equitable access for all ,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,infrastructure including,"Goal 9: Industries,Innovation, and Infrastructure",9
38, promote inclusive and sustainable industrialization and by significantly raise industry s share of employment and gross domestic product in line with national circumstances and double its share in least developed countries ,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,industrialization 2030,"Goal 9: Industries,Innovation, and Infrastructure",9
39, increase the access of small scale industrial and other enterprises in particular in developing countries to financial services including affordable credit and their integration into value chains and markets ,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,countries financial,"Goal 9: Industries,Innovation, and Infrastructure",9
40, by upgrade infrastructure and retrofit industries to make them sustainable with increased resource use efficiency and greater adoption of clean and environmentally sound technologies and industrial processes with all countries taking action in accordance with their respective capabilities ,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,sustainable increased,"Goal 9: Industries,Innovation, and Infrastructure",9
41, enhance scientific research upgrade the technological capabilities of industrial sectors in all countries in particular developing countries including by encouraging innovation and substantially increasing the number of research and development workers per million people and public and private research and development spending ,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,enhance scientific,"Goal 9: Industries,Innovation, and Infrastructure",9
42,a facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial technological and technical support to african countries least developed countries landlocked developing countries and small island developing states ,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,infrastructure development,"Goal 9: Industries,Innovation, and Infrastructure",9
43,b support domestic technology development research and innovation in developing countries including by ensuring a conducive policy environment for inter alia industrial diversification and value addition to commodities ,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,developing countries,"Goal 9: Industries,Innovation, and Infrastructure",9
44,c significantly increase access to information and communications technology and strive to provide universal and affordable access to the internet in least developed countries by links sg s strategy on new technologies un development programme un environment programme un habitat un office for disaster risk reduction un industrial development organization how industrial development matters to the well being of the population industrial development report of unido industrialization as a driver of sustained prosperity international telecommunication union un office for project services international civil aviation organization fast facts industry innovation and infrastructure infographic industry innovation and infrastructure related news un calls for urgent action to enable opportunities mitigate risks for information and digital technology gallery un calls for urgent action to enable opportunities mitigate risks for information and digital technologymartin t oct recognizing both the opportunities and risks offered by rapid advancements in information and digital technology the th internet governance forum igf wrapped up its series of high level discussions and multistakeholder dialogues in kyoto japan today,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,internet governance,"Goal 9: Industries,Innovation, and Infrastructure",9
45,read more leveraging benefits of rapid advances in artificial intelligence and digitalisation while mitigating risks underpins un forum on internet governance gallery,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,internet governance,"Goal 9: Industries,Innovation, and Infrastructure",9
46,leveraging benefits of rapid advances in artificial intelligence and digitalisation while mitigating risks underpins un forum on internet governance gallery leveraging benefits of rapid advances in artificial intelligence and digitalisation while mitigating risks underpins un forum on internet governancemartin t oct against a backdrop of growing geopolitical tensions proliferating crises and widening inequalities the challenges facing the global community in reaching the agenda for sustainable development are vast,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,internet governancemartin2023,"Goal 9: Industries,Innovation, and Infrastructure",9
47, with the internet holding a critical role in navigating these complexities the th un internet governance forum igf got underway in kyoto japan today under the overarching theme the internet we want empowering all people ,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,internet governance,"Goal 9: Industries,Innovation, and Infrastructure",9
48,read more internet governance forum we must act now to tackle the threats of cyberspacemartin t nov global efforts need to be stepped up to address an increase in cross border cyberattacks hate speech and security breaches according to the more than delegates that took part in the internet governance forum igf that concluded today in berlin,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,threats cyberspacemartin2023,"Goal 9: Industries,Innovation, and Infrastructure",9
49,read more nextload more postsrelated videosdpicampaigns t ecosoc youth forum robotics team sdg media zone ecosoc youth forum dpicampaigns t sdglive at wef digital technology and trade for global growthdpicampaigns t sdglive at wef innovative financing for hershare this story choose your platform,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,2018dpicampaigns2018,"Goal 9: Industries,Innovation, and Infrastructure",9
50, the goals read moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread moreread more sdg resources across the unsustainable development knowledge platform united nations sustainable development group united to reform united nations homepage sdg media zone un newsdroughts are causing record devastation worldwide un backed report revealspakistan reels under monsoon deluge as death toll climbsworld horse day honoring humanity s oldest and most loyal companionoverlooked and underestimated sand and dust storms wreak havoc across borders follow us united nations a z site index contact copyright faq fraud alert privacy notice terms of use page load link go to top,https://www.un.org/sustainabledevelopment/infrastructure-industrialization,united nations,"Goal 9: Industries,Innovation, and Infrastructure",9
0,industry department of economic and social affairs sorry you need to enable javascript to visit this website,https://sdgs.un.org/topics/industry,industry department,"Goal 9: Industries,Innovation, and Infrastructure",9
1, skip to main content welcome to the united nations englishfran ais espa ol department of economic and social affairs sustainable development main navigation home sdg knowledge sustainable development goals key topics agenda capacity development publications natural resources forum intergovernmental processes high level political forum on sustainable development un conferences and high level events related to sustainable development multi stakeholder forum on science technology and innovation for the sdgs second committee of the un general assembly samoa pathway ecosoc partnership forum hlpf sids th international conference on small island developing states small island developing states multidimensional vulnerability index for sids united nations sids partnerships awards sids partnership framework sdg actions sdg actions platform faq about the submission of voluntary commitments sdg actions engage events webinars member states un system stakeholder engagement news about topics industry related sdgs build resilient infrastructure promote inclu ,https://sdgs.un.org/topics/industry,sustainable development,"Goal 9: Industries,Innovation, and Infrastructure",9
2, description publications events documents statements milestones description,https://sdgs.un.org/topics/industry,description publications,"Goal 9: Industries,Innovation, and Infrastructure",9
3,engage events webinars member states un system stakeholder engagement news about topics industry related sdgs build resilient infrastructure promote inclu ,https://sdgs.un.org/topics/industry,stakeholder engagement,"Goal 9: Industries,Innovation, and Infrastructure",9
4, description publications events documents statements milestones description inclusive and sustainable industrial development has been incorporated together with resilient infrastructure and innovation as sustainable development goal in the agenda for sustainable development,https://sdgs.un.org/topics/industry,sustainable development,"Goal 9: Industries,Innovation, and Infrastructure",9
5, both the agenda and the addis ababa action agenda focus on the relevance of inclusive and sustainable industrial development as the basis for sustainable economic growth,https://sdgs.un.org/topics/industry,inclusive sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
6, in its paragraph the addis ababa action agenda commits to identify actions and address critical gaps relevant to the agenda and the sustainable development goals with an aim to harness their considerable synergies so that the implementation of one will contribute to the progress of others ,https://sdgs.un.org/topics/industry,2030 agenda,"Goal 9: Industries,Innovation, and Infrastructure",9
7, the agenda has therefore identified a range of cross cutting areas that build on these synergies,https://sdgs.un.org/topics/industry,cutting areas,"Goal 9: Industries,Innovation, and Infrastructure",9
8, among these cross cutting areas paragraphs and of the addis ababa action agenda respectively focus on promoting inclusive and sustainable industrialization and on generating full and productive employment and decent work for all and promoting micro small and medium size enterprises,https://sdgs.un.org/topics/industry,addis ababa,"Goal 9: Industries,Innovation, and Infrastructure",9
9, prior to the agenda for sustainable development and the addis ababa action agenda the relevance of inclusive and sustainable industrial development as the basis for sustainable economic growth was also addressed by the lima declaration towards inclusive and sustainable industrial development adopted in december ,https://sdgs.un.org/topics/industry,inclusive sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
10, paragraph of the lima declaration reads industrialization is a driver of development,https://sdgs.un.org/topics/industry,lima declaration,"Goal 9: Industries,Innovation, and Infrastructure",9
11, industry increases productivity job creation and generates income thereby contributing to poverty eradication and addressing other development goals as well as providing opportunities for social inclusion including gender equality empowering women and girls and creating decent employment for the youth,https://sdgs.un.org/topics/industry,increases productivity,"Goal 9: Industries,Innovation, and Infrastructure",9
12, as industry develops it drives an increase of value addition and enhances the application of science technology and innovation therefore encouraging greater investment in skills and education and thus providing the resources to meet broader inclusive and sustainable development objectives,https://sdgs.un.org/topics/industry,innovation encouraging,"Goal 9: Industries,Innovation, and Infrastructure",9
13, the mutually reinforcing relationship between social and industrial development and the potential of industrialization to promote directly and indirectly a variety of social objectives such as employment creation poverty eradication gender equality labour standards and greater access to education and health care was also identified in chapter ii of the johannesburg plan of implementation,https://sdgs.un.org/topics/industry,johannesburg plan,"Goal 9: Industries,Innovation, and Infrastructure",9
14, agenda and the rio declaration on environment and development provide the fundamental framework for policy discussion and action on matters related to industry and sustainable development,https://sdgs.un.org/topics/industry,sustainable development,"Goal 9: Industries,Innovation, and Infrastructure",9
15, although the role of business and industry as a major group is specifically addressed in chapter issues related to industry and economic development consumption and production patterns social development and environmental protection cut across the entirety of agenda including its section means of implementation,https://sdgs.un.org/topics/industry,economic development,"Goal 9: Industries,Innovation, and Infrastructure",9
16, publications industrial development report demand for manufacturing driving inclusive and sustainable industrial development,https://sdgs.un.org/topics/industry,sustainable industrial,"Goal 9: Industries,Innovation, and Infrastructure",9
17,publications industrial development report demand for manufacturing driving inclusive and sustainable industrial development,https://sdgs.un.org/topics/industry,sustainable industrial,"Goal 9: Industries,Innovation, and Infrastructure",9
18, read the document transforming our world the agenda for sustainable development this agenda is a plan of action for people planet and prosperity,https://sdgs.un.org/topics/industry,agenda sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
19, it also seeks to strengthen universal peace in larger freedom we recognize that eradicating poverty in all its forms and dimensions including extreme poverty is the greatest global challenge and an indispensable requirement for su,https://sdgs.un.org/topics/industry,eradicating poverty,"Goal 9: Industries,Innovation, and Infrastructure",9
20, read the document unido annual report following the adoption of the lima declaration towards inclusive and sustainable industrial development by the fifteenth session of the general conference in december unido began the year its first full year under the leadership of the new director general with three critical management ,https://sdgs.un.org/topics/industry,2013 unido,"Goal 9: Industries,Innovation, and Infrastructure",9
21, read the document introduction to unido inclusive and sustainable industrial development today poverty remains the central challenge for our world but we have effective means to eradicate it within the next generation,https://sdgs.un.org/topics/industry,inclusive sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
22, industry continues to be a proven and crucially important source of employment accounting for almost million jobs worldwide representing about a fifth of the worl,https://sdgs.un.org/topics/industry,industry continues,"Goal 9: Industries,Innovation, and Infrastructure",9
23, read the document china sustainable development report the road to ecological civilization the next decade ,https://sdgs.un.org/topics/industry,china sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
24, read the document mexico low carbon development for mexico the low carbon development for mexico report by esmap provides an analysis of how mexico is able to substantially reduce its carbon emissions whilst at the same time growing the economy,https://sdgs.un.org/topics/industry,analysis mexico,"Goal 9: Industries,Innovation, and Infrastructure",9
25, the document begins by asserting that low carbon development is indeed possible in mexico however there are man,https://sdgs.un.org/topics/industry,carbon development,"Goal 9: Industries,Innovation, and Infrastructure",9
26, read the document ukraine oecd investment policy reviews ukraine the oecd investment policy review of ukraine assesses the country s ability to comply with the principles of liberalisation transparency and nondiscrimination and to bring its investment policy closer to recognised international standards such as the oecd declaration on international investmen,https://sdgs.un.org/topics/industry,ukraine oecd,"Goal 9: Industries,Innovation, and Infrastructure",9
27, read the document brazil low carbon country case study in order to mitigate the impacts of climate change the world must drastically reduce global ghg emissions in the coming decades,https://sdgs.un.org/topics/industry,climate change,"Goal 9: Industries,Innovation, and Infrastructure",9
28, according to the ipcc to prevent the global mean temperature from rising over oc atmospheric ghg concentrations must be stabilized at ppm,https://sdgs.un.org/topics/industry,atmospheric ghg,"Goal 9: Industries,Innovation, and Infrastructure",9
29, read the document vietnam implementation of sustainable development national report at the un conference on sustainable development rio vietnam has taken part in the earth summit on environment and development in rio de janeiro brazil in the world summit on sustainable development in johannesburg south africa in signed the rio declaration on environment and development the global agenda etc,https://sdgs.un.org/topics/industry,sustainable development,"Goal 9: Industries,Innovation, and Infrastructure",9
30,argentina foreign investment and sustainable development in argentina foreign direct investment fdi has played a major role in argentina s during the s a period of deep structural reforms largely based on the neoliberal washington consensus argentina was one of the main destinations for fdi among emerging markets,https://sdgs.un.org/topics/industry,development argentina,"Goal 9: Industries,Innovation, and Infrastructure",9
31, read the document russia the th human development report for the russian federation energy sector and sustainable development the national human development report nhdp for the russian federation entitled energy sector and sustainable development outlines issues associated with a prime concern in russia today which is development of the fuel energy sector,https://sdgs.un.org/topics/industry,energy sector,"Goal 9: Industries,Innovation, and Infrastructure",9
32, the authors provide a detailed analysis of the situat,https://sdgs.un.org/topics/industry,analysis situat,"Goal 9: Industries,Innovation, and Infrastructure",9
33, read the document turkey s sustainable development report claiming the future turkey has prepared for the united nations conference on sustainable development rio assembled in rio de janeiro in june being aware of the fact that turkey is an actor which should be more sensitive and effective to solve global problems based on its rapid change and development trend es,https://sdgs.un.org/topics/industry,turkey sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
34, read the document pagination next page last last page events see all events jul thu session accelerating resilient recovery role of infrastructure sector and entrepreneurship accelerating resilient recovery role of infrastructure sector and entrepreneurship partners un habitat unctad international anti corruption academy iaca think tank altercontacts live stream nbsp return to nbsp main website virtual jul tue session sustainability in action the role of facility management and electrotechnology s impact on the sdgs a new story sustainability in action the role of facility management and electrotechnology s impact on the sdgs a new story partners ifma foundation international electrotechnical commission iec return to nbsp main website conference room jul mon fri sdgs learning training and practice nbsp introduction the united nations high level political forum on sustainable development hlpf in was held from july under the auspices of the economic and social council,https://sdgs.un.org/topics/industry,sustainable development,"Goal 9: Industries,Innovation, and Infrastructure",9
35, this includes the three day ministerial segment of the forum from july as part of the hi new york virtual mar wed expert group meeting on sdg industry innovation and infrastructure and its interlinkages with other sdgs march austria vienna in preparation for the review of sdg and its role in advancing sustainable development across the agenda nbsp un department of economic and social affairs division for sustainable development goals un desa dsdg and the united nations industrial development organization unido togeth austria vienna ,https://sdgs.un.org/topics/industry,advancing sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
36,austria vienna jan wed expert group meetings on hlpf thematic review the theme of the high level political forum on sustainable development hlpf is accelerating the recovery from the coronavirus disease covid and the full implementation of the agenda for sustainable development at all levels ,https://sdgs.un.org/topics/industry,sustainable development,"Goal 9: Industries,Innovation, and Infrastructure",9
37, the hlpf will have an in depth review of sustainabl oct mon wed world circular economy forum the ministry of the environment of japan and sitra will host the nd world circular economy forum in yokohama japan on october ,https://sdgs.un.org/topics/industry,sustainabl 2018,"Goal 9: Industries,Innovation, and Infrastructure",9
38, wcef presents world s best circular economy solutions and will bring together key thinkers and doers from around the world,https://sdgs.un.org/topics/industry,circular economy,"Goal 9: Industries,Innovation, and Infrastructure",9
39, yokohama japan nov mon fri th session of the general conference now more than ever inclusive and sustainable industrial development isid is central to global development and is playing an important role in achieving the agenda for sustainable development,https://sdgs.un.org/topics/industry,development isid,"Goal 9: Industries,Innovation, and Infrastructure",9
40, this is reflected most prominently in sustainable development goal sdg on industry innovation vienna austria nov mon tue international conference on circular economy in automotive industries the united nations industrial development organization unido and the ministries of environment and economy of the slovak republic are organizing with support from the embassies of the netherlands and of norway in bratislava the international conference on circular economy in automotive industrie bratislava slovakia sep mon tue unido kcg conference developing inclusive and sustainable global value chains in the digital age the conference will take place on september in kiel germany,https://sdgs.un.org/topics/industry,sustainable development,"Goal 9: Industries,Innovation, and Infrastructure",9
41, it aims at bringing together academics policy makers representatives from international organizations and businesses to discuss the challenges and opportunities and the possible future of the proliferation of global valu kiel germany aug tue fri accelerated africa summit vienna international centre displaying of title type date hlfp thematic review of sdg build resilient infrastructure promote inclusive and sustainable background notes apr industrial development board of unido other documents jun a res addis ababa action agenda of the third international conference on financing for development addis resolutions and decisions jul a eradication of poverty and other development issues industrial development cooperation resolutions and decisions dec e cn,https://sdgs.un.org/topics/industry,industrial development,"Goal 9: Industries,Innovation, and Infrastructure",9
42, rethinking and strengthening social development in the contemporary world secretary general reports nov tst issues brief sustained and inclusive economic growth infrastructure development and technical support team tst issues briefs oct ,https://sdgs.un.org/topics/industry,tst issues,"Goal 9: Industries,Innovation, and Infrastructure",9
43,tst issues brief sustained and inclusive economic growth infrastructure development and technical support team tst issues briefs oct background paper no,https://sdgs.un.org/topics/industry,tst issues,"Goal 9: Industries,Innovation, and Infrastructure",9
44, industry as a partner for sustainable development work in progress opportunities and background papers special studies apr e cn,https://sdgs.un.org/topics/industry,partner sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
45, policy options and possible actions to expedite implementation industrial development secretary general reports dec e cn,https://sdgs.un.org/topics/industry,implementation industrial,"Goal 9: Industries,Innovation, and Infrastructure",9
46, policy options and possible actions to expedite implementation inter linkages and cross secretary general reports dec e cn,https://sdgs.un.org/topics/industry,policy options,"Goal 9: Industries,Innovation, and Infrastructure",9
47, major groups priorities for action on energy for sustainable development industrial meeting reports dec industrial development other documents dec e cn,https://sdgs.un.org/topics/industry,energy sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
48, industry and social development secretary general reports feb e cn,https://sdgs.un.org/topics/industry,development secretary,"Goal 9: Industries,Innovation, and Infrastructure",9
49, industry and environmental protection secretary general reports feb e cn,https://sdgs.un.org/topics/industry,industry environmental,"Goal 9: Industries,Innovation, and Infrastructure",9
50, industry and economic development secretary general reports feb e cn,https://sdgs.un.org/topics/industry,development secretary,"Goal 9: Industries,Innovation, and Infrastructure",9
51, industry and sustainable development secretary general reports jan pagination next next page last last page displaying of title category date sort ascending major groups women ngos children youth and other stakeholders co chairs meetings with major groups jun italy spain and turkey industrialization and promoting equality between nations sustainable cities and human settlements may denmark ireland and norway industrialization and promoting equality between nations sustainable cities and human settlements may group of and china industrialization and promoting equality between nations sustainable cities and human settlements may china indonesia and kazakhstan industrialization and promoting equality between nations sustainable cities and human settlements may montenegro and slovenia industrialization and promoting equality between nations sustainable cities and human settlements may canada israel and united states of america industrialization and promoting equality between nations sustainable cities and human settlements may brazil and nicaragua industrialization and promoting equality between nations sustainable cities and human settlements may least developed countries ldcs industrialization and promoting equality between nations sustainable cities and human settlements may ethiopia industrialization and promoting equality between nations sustainable cities and human settlements may bhutan thailand and viet nam industrialization and promoting equality between nations sustainable cities and human settlements may southern africa region industrialization and promoting equality between nations sustainable cities and human settlements may cyprus singapore and united arab emirates industrialization and promoting equality between nations sustainable cities and human settlements may ,https://sdgs.un.org/topics/industry,sustainable cities,"Goal 9: Industries,Innovation, and Infrastructure",9
52,southern africa region industrialization and promoting equality between nations sustainable cities and human settlements may cyprus singapore and united arab emirates industrialization and promoting equality between nations sustainable cities and human settlements may korea industrialization and promoting equality between nations sustainable cities and human settlements may india industrialization and promoting equality between nations sustainable cities and human settlements may pagination next next page last last page milestones january aaaa para the addis ababa action agenda has identified a range of cross cutting areas able to build on synergies and identify actions to address critical gaps relevant to the agenda for sustainable development and the sustainable development goals,https://sdgs.un.org/topics/industry,africa region,"Goal 9: Industries,Innovation, and Infrastructure",9
53, among these areas the promotion of inclusive and sustainable industrialization the generation of full and productive employment and decent work for all as well as the promotion of micro small and medium size enterprises are the cross cutting areas related to sustainable industrial development,https://sdgs.un.org/topics/industry,sustainable industrialization,"Goal 9: Industries,Innovation, and Infrastructure",9
54, january sdg sustainable development goal incorporates inclusive and sustainable industrialization and fostering innovation with resilient infrastructure and innovation,https://sdgs.un.org/topics/industry,sdg sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
55, agenda and sdg in particular focus on the relevance of inclusive and sustainable industrial development as the basis for sustainable economic growth,https://sdgs.un.org/topics/industry,sustainable industrial,"Goal 9: Industries,Innovation, and Infrastructure",9
56, january lima declaration the lima declaration acknowledges the importance of industrialization as a driver of development,https://sdgs.un.org/topics/industry,lima declaration,"Goal 9: Industries,Innovation, and Infrastructure",9
57, industry increases productivity job creation and generates income thereby contributing to poverty eradication and addressing other development goals as well as providing opportunities for social inclusion including gender equality empowering women and girls and creating decent employment for the youth,https://sdgs.un.org/topics/industry,increases productivity,"Goal 9: Industries,Innovation, and Infrastructure",9
58, january future we want para and para among the major groups to be involved in the promotion of sustainable development paragraph includes business and industry,https://sdgs.un.org/topics/industry,sustainable development,"Goal 9: Industries,Innovation, and Infrastructure",9
59, industries as well as other major groups and stakeholders are identified as actors contributing to decision making planning and implementation of policies and programmes for sustainable development at all levels,https://sdgs.un.org/topics/industry,stakeholders identified,"Goal 9: Industries,Innovation, and Infrastructure",9
60, paragraph reiterates the need to actively engage both the public and private sectors as well as to promote the active participation of the private sector to ensure implementation of sustainable development,https://sdgs.un.org/topics/industry,implementation sustainable,"Goal 9: Industries,Innovation, and Infrastructure",9
61, chapter of the johannesburg plan of implementation identifies the mutually reinforcing relationship between social and industrial development and the potential of industrialization to promote social objectives,https://sdgs.un.org/topics/industry,johannesburg plan,"Goal 9: Industries,Innovation, and Infrastructure",9
